Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,244,0,0,6,142.5,0,0.011111111,0,0,May,3,3,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,0,0.12,0.16,0,0.6,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
1,21,0,0,13,190,0,0.015384615,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,22.5,0,0.066666667,0,0,May,1,2,3,2,Returning_Visitor,TRUE,FALSE
10,293,0,0,29,1219.516667,0,0.015135135,8.897594595,0,May,2,2,3,2,Returning_Visitor,TRUE,FALSE
7,340.6111111,2,129,57,4516.588312,0.005,0.015180847,8.052616667,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
3,30.5,0,0,20,1839.833333,0,0.007539683,0,0,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
1,3,0,0,17,1217.430556,0,0.0125,0,0,May,2,5,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,5,2,1,Returning_Visitor,FALSE,FALSE
4,89.5,0,0,3,30,0,0.033333333,0,0,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
8,137.075,0,0,59,2088.443506,0.006343284,0.023522862,54.07524113,0,May,4,2,3,3,Returning_Visitor,FALSE,TRUE
7,157.5,1,23,42,3503.025,0.005142857,0.018193939,21.76475048,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,2715,0,0.009090909,54.97036364,0,May,2,2,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,16,351.75,0.008888889,0.023492063,0,0,May,3,2,7,4,Returning_Visitor,FALSE,FALSE
4,45,0,0,21,819.8333333,0,0.002898551,0,0,May,3,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,9,72,0.022222222,0.044444444,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,193.5,0.085714286,0.097619048,0,0.8,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,3,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,174.5,0.042857143,0.066666667,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,16,280.5,0,0.0125,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
2,88,0,0,3,95.5,0,0.02,0,0,May,1,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,17,287.75,0.073529412,0.121568627,0,0.6,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
1,87,0,0,38,1326.25,0.013157895,0.028508772,7.153421053,0,May,2,2,1,4,Returning_Visitor,FALSE,TRUE
3,106,0,0,19,386.85,0,0.010526316,0,0,May,3,2,3,6,Returning_Visitor,FALSE,FALSE
9,726.3666667,0,0,80,4322.779121,0.002272727,0.0163943,8.069027652,0,May,2,2,2,2,Returning_Visitor,FALSE,TRUE
1,8,0,0,51,1229.166667,0,0.019230769,0,0.6,May,2,5,4,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,43.66666667,0,0,57,4555.02381,0,0.030621469,9.102937419,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,67,0.12,0.14,0,0.6,May,1,1,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,137,0.15,0.15,0,0.2,May,3,3,2,11,Returning_Visitor,FALSE,FALSE
14,1261.916667,12,985.4190476,30,1956.022222,0.0030839,0.022907353,0,0.6,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,74,0,0,14,584.3333333,0,0.003703704,0,0,May,2,2,3,5,New_Visitor,FALSE,FALSE
2,59,0,0,20,497.5388889,0,0.015,0,0,May,1,1,3,4,Returning_Visitor,TRUE,FALSE
2,32,2,1150,58,5072.395938,0.007667474,0.038802798,2.483389831,0.2,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,115.05,0,0.018181818,0,0,May,4,2,1,3,Returning_Visitor,TRUE,FALSE
7,123.5,0,0,27,477.5,0.005,0.012,0,0,May,2,2,9,4,Returning_Visitor,FALSE,FALSE
4,60,2,83.5,125,3727.32381,0,0.001158605,0,0,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,50,0.033333333,0.066666667,0,0,May,2,5,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,668.25,0.022222222,0.035555556,0,0.2,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,224,0,0.052631579,0,0,May,2,2,3,19,Returning_Visitor,FALSE,FALSE
6,224,0,0,33,677.95,0.005714286,0.01968254,0,0,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
8,71.66666667,0,0,24,364.4166667,0,0.013793103,0,0.2,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,51,0,0.1,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
2,28,0,0,25,384.1571429,0.007407407,0.008333333,0,0,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,1844.416667,0,0.023529412,28.52788235,0,May,3,7,3,4,Returning_Visitor,FALSE,FALSE
4,61.5,0,0,40,1115.878205,0,0.003216374,0,0,May,3,2,1,11,New_Visitor,FALSE,FALSE
1,2,1,6,4,12.5,0.066666667,0.1,0,0.8,May,2,2,1,18,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,598.6,0,0.038095238,0,0.6,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
1,0,0,0,11,1019.5,0.022222222,0.044444444,26.65777778,0,May,2,5,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,179,5996.025,0.010388889,0.038277778,0,0,May,2,2,8,4,Returning_Visitor,TRUE,FALSE
16,770.6,0,0,52,3593.12932,0.007795699,0.018264209,0,0,May,1,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
1,101,0,0,46,1687.85,0,0.011111111,18.844,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
6,186.8666667,0,0,126,3372.826797,0.00625,0.023480903,0,0.6,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,392.1666667,0.011764706,0.023529412,0,0.2,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
2,53.5,0,0,20,559.3809524,0,0.01,0,1,May,2,2,1,4,New_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,1,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
4,82.66666667,0,0,8,142,0,0.002857143,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,421.6,0.068421053,0.077192982,6.624947368,0.6,May,3,2,2,13,Returning_Visitor,FALSE,TRUE
10,236.9,0,0,19,538.2,0,0.00952381,0,0,May,2,5,3,6,New_Visitor,FALSE,FALSE
0,0,0,0,3,208.5,0.111111111,0.1,0,0.2,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,62,1471.858333,0.060655738,0.080437158,0,1,May,3,2,3,13,Returning_Visitor,TRUE,FALSE
5,39,2,12,15,158,0,0.02010582,0,0,May,2,2,9,4,Returning_Visitor,FALSE,FALSE
1,194,0,0,21,304.275,0,0.001169591,0,0,May,1,2,4,2,Returning_Visitor,FALSE,FALSE
2,44,0,0,8,182,0,0.005,0,0,May,2,4,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,46,2425.083333,0.010869565,0.027681159,0,0.6,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,164,0,0.1,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,151,0.007692308,0.023076923,0,1,May,1,1,1,1,Returning_Visitor,TRUE,FALSE
9,424,0,0,6,45,0,0.02,0,0,May,3,5,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,6,223.3333333,0,0.008333333,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
8,62.5,0,0,101,2584.714286,0.011214953,0.017133956,16.94046729,0.6,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,99,0.04,0.046666667,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
4,134.5,2,330,7,169.5,0.016666667,0.018888889,0,0.8,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1739.25,0.022222222,0.039506173,0,0.6,May,2,2,7,11,Returning_Visitor,FALSE,FALSE
6,253.75,3,33,19,569.5138889,0.023076923,0.03034188,0,0.2,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
5,76.33333333,2,0,36,1420.547902,0.015384615,0.042694343,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,591.25,0.041176471,0.078431373,0,0,May,3,3,8,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,167.5,0,0.022222222,0,0.2,May,3,2,8,1,Returning_Visitor,FALSE,FALSE
4,158,0,0,18,567.75,0,0.034586466,0,0,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,106.5,0,0.033333333,0,0,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
3,53,0,0,63,2461.25,0,0.005729167,0,0,May,2,2,8,3,New_Visitor,FALSE,FALSE
7,161.25,1,0,32,1038.797619,0,0.015714286,59.96777143,0.2,May,1,1,4,2,Returning_Visitor,FALSE,TRUE
2,471.5,5,331.75,7,121,0.046153846,0.051282051,0,0.4,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
10,62.5,1,93,28,724.3333333,0,0.023232323,14.73709091,0.2,May,2,2,4,5,New_Visitor,FALSE,FALSE
3,135.5,0,0,37,1238.375,0.005405405,0.030510511,7.941531532,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,6,50,1306.1,0.004081633,0.012244898,5.137714286,0,May,4,1,4,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,335,0.025,0.05,63.891,0,May,3,2,4,1,Returning_Visitor,FALSE,TRUE
3,80,1,21,41,1193.333333,0.00097561,0.01804878,6.53004878,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
4,75,0,0,7,185,0,0.009090909,0,0.4,May,2,2,4,6,New_Visitor,FALSE,FALSE
2,57,0,0,12,497,0,0.047619048,10.62514286,0.6,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,78,0.05,0.077777778,0,0,May,1,1,1,15,Returning_Visitor,TRUE,FALSE
6,75,0,0,33,1930.333333,0.012222222,0.039074074,0,0,May,2,2,4,11,Returning_Visitor,FALSE,FALSE
1,89,0,0,17,1175.5,0,0.0125,9.74025,0,May,1,1,3,4,New_Visitor,TRUE,TRUE
13,313.0909091,4,516,132,3083.050977,0.001494396,0.009733401,8.868449011,0,May,2,5,3,4,Returning_Visitor,FALSE,FALSE
3,137.5666667,2,23,22,739.0666667,0,0.024666667,13.67493333,0,May,3,6,4,6,Returning_Visitor,FALSE,TRUE
0,0,0,0,15,1233.25,0.02,0.042222222,0,0.8,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
5,47.07142857,0,0,58,1660.354762,0.003519062,0.018087558,12.59910233,0,May,2,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,459,0,0.028571429,26.98,0,May,2,4,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,15,221,0,0.035555556,0,0,May,2,4,1,1,Returning_Visitor,FALSE,FALSE
6,132,1,5,30,1039.244444,0.005714286,0.017809524,3.998,0.6,May,3,2,4,3,Returning_Visitor,FALSE,TRUE
3,46,3,53.5,15,270.5714286,0.042105263,0.069736842,12.15210526,0,May,3,2,4,5,Returning_Visitor,TRUE,FALSE
2,273,1,1,10,384.4,0.044444444,0.043386243,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,160.5,0,0.042105263,0,0.8,May,2,2,4,6,Returning_Visitor,FALSE,FALSE
3,105,0,0,35,999,0,0.005714286,0,0,May,3,2,3,4,New_Visitor,FALSE,FALSE
1,3,0,0,11,228.6666667,0,0.03,0,0.6,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,324,0,0.066666667,0,0,May,4,1,1,4,Returning_Visitor,TRUE,FALSE
3,109,0,0,11,2351.333333,0,0.025,0,0,May,2,2,9,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.8,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
1,19,0,0,11,501.75,0.016666667,0.033333333,55.485,0,May,2,4,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,267.5,0.022222222,0.028888889,0,0.6,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1599.266667,0,0.013333333,0,0,May,4,2,2,13,Returning_Visitor,FALSE,FALSE
2,0,0,0,0,0,0.2,0.2,0,0,May,1,2,1,6,Returning_Visitor,TRUE,FALSE
3,405.1666667,2,22,27,2042.25,0.045977011,0.067323481,0,0.6,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,990.9191176,0.018857143,0.045365079,0,0.8,May,2,10,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,443.5,0,0.027777778,38.20940741,0,May,2,5,3,4,Returning_Visitor,TRUE,TRUE
3,25.4,0,0,73,2958.5,0.005405405,0.021846847,5.677286486,0.4,May,2,5,2,3,Returning_Visitor,FALSE,FALSE
1,52,0,0,12,293.5,0.015384615,0.035897436,0,0,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
1,0,0,0,0,0,0.2,0.2,0,0,May,2,5,1,2,Returning_Visitor,TRUE,FALSE
4,174,0,0,30,1307.666667,0.01875,0.0359375,0,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,276,0,0.04,0,0,May,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,32,1723.75,0.006666667,0.026666667,0,0,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
9,406.4166667,0,0,21,352.4166667,0.026923077,0.051538462,0,0,May,3,2,3,1,Returning_Visitor,TRUE,FALSE
1,6.4,0,0,13,135,0,0.005555556,0,0,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,257,0,0.01,0,0,May,2,5,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,50,1149.433333,0.012,0.026383333,4.5476,0,May,4,1,1,4,Returning_Visitor,FALSE,TRUE
1,18,0,0,15,272.3333333,0,0.036666667,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,364.5,0.077777778,0.072222222,0,0.6,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,124,0,0.025,0,0,May,3,2,1,4,Returning_Visitor,TRUE,FALSE
1,63,0,0,24,777,0.025,0.045833333,5.24475,0.4,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,726,0.075,0.108333333,0,0.6,May,2,2,1,19,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,700.6666667,0,0.015384615,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
1,0,0,0,31,1282,0.03125,0.05,0,0.8,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,55,1165.623254,0.013207547,0.018742138,0,0,May,3,2,1,19,Returning_Visitor,FALSE,FALSE
2,179,1,0,2,163,0,0.04,0,0,May,1,1,3,2,New_Visitor,FALSE,FALSE
7,271.3333333,0,0,54,3510.416667,0.003571429,0.010714286,9.865125,0,May,2,2,4,6,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,58,0,0.04,0,0,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,442,0,0.044444444,0,0.2,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
7,280,0,0,21,612.75,0,0.008695652,43.81043478,0,May,2,2,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,9,3,Returning_Visitor,FALSE,FALSE
3,168,1,27,57,1580.6,0.01147541,0.028330849,0,0,May,2,2,9,4,Returning_Visitor,FALSE,FALSE
3,48,0,0,10,129.5,0,0.018181818,0,0,May,2,5,9,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,140,0.04,0.07,0,0.8,May,1,8,3,1,Returning_Visitor,FALSE,FALSE
8,674,0,0,18,1090.533333,0.008695652,0.026086957,69.2786087,0,May,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,14,0,0.1,0,0.8,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
7,40.5,0,0,39,743.0119048,0,0.01,0,0,May,2,2,1,3,Returning_Visitor,TRUE,FALSE
2,820,0,0,28,2228.516667,0,0.008024691,42.50333333,0,May,2,2,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,1,8,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,345.25,0.02,0.04,0,0,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,14,0,0.1,0,0.2,May,3,2,3,1,Returning_Visitor,FALSE,FALSE
4,104,1,93,15,292.5,0,0.02125,0,0,May,2,4,3,4,Returning_Visitor,TRUE,FALSE
1,108,0,0,16,448.5,0,0.006666667,0,0,May,2,6,1,1,Returning_Visitor,TRUE,FALSE
4,64.5,0,0,28,852.3333333,0.013793103,0.02454844,0,0,May,2,2,1,7,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,45.5,0,0.05,0,0.4,May,2,2,6,11,Returning_Visitor,FALSE,FALSE
1,18,0,0,26,1122.583333,0.027407407,0.048148148,15.9468,0,May,1,1,3,1,Returning_Visitor,FALSE,TRUE
9,255.8666667,0,0,19,716.95,0.00952381,0.017346939,0,0,May,1,2,3,2,Returning_Visitor,FALSE,FALSE
3,209,0,0,18,412.3333333,0,0.01875,0,0.4,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,5,6,6,Returning_Visitor,FALSE,FALSE
1,37,0,0,10,240.4166667,0.018181818,0.022727273,0,0,May,2,2,3,3,New_Visitor,TRUE,FALSE
22,1951.279141,1,99,55,3373.015865,0.016438356,0.038292564,8.508237502,0,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,1,21,15,498.5,0,0.026666667,32.1908,0,May,2,4,1,2,Returning_Visitor,FALSE,TRUE
6,70.5,2,9,25,2852,0.013333333,0.043333333,0,0,May,2,2,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,75,0.08,0.12,0,0.6,May,2,2,6,2,Returning_Visitor,FALSE,FALSE
1,132,0,0,8,209.25,0,0.022222222,0,0,May,2,2,7,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,3837.5,0,0.00625,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
13,318.7202381,1,0,60,1205.945238,0.008823529,0.01709646,5.710061275,0,May,2,2,3,13,Returning_Visitor,FALSE,TRUE
9,98.94444444,1,600,124,5731.094444,0.018346253,0.03371764,1.914174972,0.2,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,1077,0.018181818,0.054545455,0,0,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
5,215.5,0,0,61,1238.066667,0.004761905,0.020740741,0,0.6,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,728.2,0,0.023076923,31.22,0,May,3,2,8,4,Returning_Visitor,FALSE,TRUE
2,17,2,23,70,2218.276547,0.018,0.035693651,5.185165143,0.8,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
15,365.1111111,4,848.4166667,113,5882.174206,0,0.006584897,1.033764021,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,40,0,0.05,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,819.1666667,0,0.0125,24.73875,0,May,2,2,5,2,New_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,4,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.4,May,1,1,7,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,570.5,0,0.02,0,0.6,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,2,39,19,1527.607143,0.038095238,0.083730159,0,1,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,44,831.6083333,0,0.013178295,0,0,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,952.5333333,0,0.01,91.246,0,May,2,4,1,3,New_Visitor,FALSE,TRUE
4,84,3,102,32,478.5,0.070588235,0.077843137,0,0,May,3,2,6,6,Returning_Visitor,FALSE,FALSE
3,119,0,0,6,197.5,0.022222222,0.022222222,0,1,May,6,2,3,2,New_Visitor,TRUE,FALSE
5,84.33333333,1,0,55,1699.327668,0,0.008461558,16.48421053,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,91,0,0.033333333,0,0.6,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,66,0,0.025,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,47.5,0.05,0.075,0,0,May,3,2,6,3,Returning_Visitor,FALSE,FALSE
3,118,0,0,16,859.1666667,0,0.014814815,9.991666667,0,May,3,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,4,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,103,0.02,0.036666667,0,0,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
4,36,0,0,28,708.9166667,0,0.003846154,0,0,May,2,6,1,3,New_Visitor,FALSE,FALSE
6,108,2,43.66666667,118,3712.8116,0.003252033,0.010310363,8.256572358,0,May,2,10,3,4,Returning_Visitor,TRUE,FALSE
2,10,1,69,62,1279.333333,0.000645161,0.016052227,0,0.8,May,2,5,1,3,Returning_Visitor,FALSE,FALSE
3,377,0,0,14,634,0,0.013333333,0,0,May,1,1,8,15,New_Visitor,TRUE,FALSE
2,33,0,0,2,5,0,0.05,0,0,May,2,2,1,2,New_Visitor,FALSE,FALSE
4,155,0,0,60,3086.398654,0.000287356,0.019676875,0,0.4,May,2,5,2,1,Returning_Visitor,FALSE,FALSE
3,17,0,0,13,174,0.015384615,0.038461538,0,0.2,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
5,136,0,0,30,2205.666667,0,0.012121212,47.26060606,0,May,2,2,4,6,Returning_Visitor,FALSE,TRUE
1,4,0,0,1,4,0,0.016666667,0,0.8,May,2,2,3,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,553.5,0,0.008333333,35.98,0,May,2,5,3,4,Returning_Visitor,FALSE,TRUE
6,98.83333333,1,0,34,1644.857143,0.005,0.0265,0,0,May,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,14,34,3900.428571,0.035714286,0.078938839,0,0.6,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,46,944.2333333,0.004347826,0.017391304,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1137,0.04,0.044444444,0,0.8,May,4,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,1,126,45,1340.611199,0.028787879,0.028371212,0,0,May,3,2,3,18,Returning_Visitor,FALSE,FALSE
1,43,0,0,38,1348.7,0,0.028376068,2.561538462,0,May,2,6,1,1,Returning_Visitor,FALSE,FALSE
12,633.5,0,0,28,752.7166667,0,0.017027417,0,0,May,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,14,0,0.05,0,0,May,1,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,69,2734.818254,0,0.004353234,49.39271642,0,May,4,5,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,58,2498.029762,0.020689655,0.046264368,0,0.4,May,2,6,3,20,Returning_Visitor,FALSE,FALSE
1,23,2,272.5,30,974.2698413,0.006451613,0.007885305,11.47812903,0,May,2,2,4,1,Returning_Visitor,TRUE,TRUE
0,0,3,70,7,110,0.04,0.07,0,0,May,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,55,1728.025397,0.049318182,0.071645022,0,0,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
2,45,2,55.5,4,77.5,0,0.033333333,0,0,May,1,1,2,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,166.1666667,0,0.025,17.541,1,May,2,2,2,4,Returning_Visitor,TRUE,TRUE
1,0,0,0,10,304,0,0.02,0,0,May,3,2,4,4,Returning_Visitor,TRUE,FALSE
2,51,0,0,25,698.8333333,0,0.008727273,0,0,May,2,10,1,4,Returning_Visitor,FALSE,FALSE
5,47.33333333,0,0,4,34.83333333,0.028571429,0.035714286,0,0,May,3,2,2,5,Returning_Visitor,FALSE,FALSE
3,73.5,8,376.3333333,42,986.5166667,0.019934641,0.031113658,0,0,May,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,597,0.111111111,0.144444444,0,0.2,May,2,4,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,606.5,0,0.011111111,0,0,May,1,8,9,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,246.9333333,0.006666667,0.01,0,0.4,May,1,1,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,231.5,0.022222222,0.044444444,0,0,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
5,109.8333333,1,37,24,1067.795238,0,0.008035714,64.46185714,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
3,738.4,0,0,14,698.5833333,0.007692308,0.021153846,0,0,May,3,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,115.6666667,0.057142857,0.076190476,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
8,178.1666667,1,17,52,3095.975,0.012280702,0.02251462,12.13161988,0,May,4,1,6,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,220.3848485,0.010526316,0.024642375,0,0,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
4,173.25,0,0,16,2041.083333,0.04,0.055,0,0,May,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,3,26,21,405.3333333,0,0.026086957,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
6,102.5,1,10,23,237.25,0,0.005185185,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,1,56,8,497.3333333,0.03,0.06,0,0.4,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,87.5,0,0.033333333,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,1364,0,0.1,0,0,May,3,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,68,3177.791667,0.005970149,0.011488014,0,0,May,2,4,4,4,Returning_Visitor,FALSE,FALSE
